Short_Name_Stocks,Ticker_Stocks_Yf,Ticker_Stocks,Secteur_Activite,Pays_Stocks,Place_Boursiere,Capitalisation_Boursiere,Nom_Indice,Ticker_Indice_Yf,Nombres_Entreprises,Ponderation
LVMH,MC.PA,MC,Consumer Cyclical,France,PAR,237855162368,STOXX 50,^STOXX50E,50,4.62
SAP SE                        I,SAP.DE,SAP,Technology,Germany,GER,315504263168,STOXX 50,^STOXX50E,50,6.13
HERMES INTL,RMS.PA,RMS,Consumer Cyclical,France,PAR,252549922816,STOXX 50,^STOXX50E,50,4.91
ASML HOLDING,ASML.AS,ASML,Technology,Netherlands,AMS,260573642752,STOXX 50,^STOXX50E,50,5.06
L'OREAL,OR.PA,OR,Consumer Defensive,France,PAR,204600311808,STOXX 50,^STOXX50E,50,3.98
INDUSTRIA DE DISE...O TEXTIL S.,ITX.MC,ITX,Consumer Cyclical,Spain,MCE,147016204288,STOXX 50,^STOXX50E,50,2.86
SIEMENS AG                    N,SIE.DE,SIE,Industrials,Germany,GER,170584670208,STOXX 50,^STOXX50E,50,3.32
DEUTSCHE TELEKOM AG           N,DTE.DE,DTE,Communication Services,Germany,GER,164311400448,STOXX 50,^STOXX50E,50,3.19
SCHNEIDER ELECTRIC SE,SU.PA,SU,Industrials,France,PAR,126278254592,STOXX 50,^STOXX50E,50,2.45
AIRBUS SE,AIR.PA,AIR,Industrials,Netherlands,PAR,134727901184,STOXX 50,^STOXX50E,50,2.62
SANOFI,SAN.PA,SAN,Healthcare,France,PAR,105548693504,STOXX 50,^STOXX50E,50,2.05
TOTALENERGIES,TTE.PA,TTE,Energy,France,PAR,116748853248,STOXX 50,^STOXX50E,50,2.27
Allianz SE                    v,ALV.DE,ALV,Financial Services,Germany,GER,135405518848,STOXX 50,^STOXX50E,50,2.63
ESSILORLUXOTTICA,EL.PA,EL,Healthcare,France,PAR,110967357440,STOXX 50,^STOXX50E,50,2.16
SAFRAN,SAF.PA,SAF,Industrials,France,PAR,111814516736,STOXX 50,^STOXX50E,50,2.17
AIR LIQUIDE,AI.PA,AI,Basic Materials,France,PAR,106189832192,STOXX 50,^STOXX50E,50,2.06
AB INBEV,ABI.BR,ABI,Consumer Defensive,Belgium,BRU,121910050816,STOXX 50,^STOXX50E,50,2.37
PROSUS,PRX.AS,PRX,Communication Services,Netherlands,AMS,103609016320,STOXX 50,^STOXX50E,50,2.01
ACCIONES IBERDROLA,IBE.MC,IBE,Utilities,Spain,MCE,100403666944,STOXX 50,^STOXX50E,50,1.95
AXA,CS.PA,CS,Financial Services,France,PAR,92081127424,STOXX 50,^STOXX50E,50,1.79
BANCO SANTANDER S.A.,SAN.MC,SAN,Financial Services,Spain,MCE,103211278336,STOXX 50,^STOXX50E,50,2.01
INTESA SANPAOLO,ISP.MI,ISP,Financial Services,Italy,MIL,86427746304,STOXX 50,^STOXX50E,50,1.68
FERRARI,RACE.MI,RACE,Consumer Cyclical,Italy,MIL,74542317568,STOXX 50,^STOXX50E,50,1.45
BNP PARIBAS ACT.A,BNP.PA,BNP,Financial Services,France,PAR,86564888576,STOXX 50,^STOXX50E,50,1.68
MUENCHENER RUECKVERS.-GES. AG V,MUV2.DE,MUV2,Financial Services,Germany,GER,75321917440,STOXX 50,^STOXX50E,50,1.46
UNICREDIT,UCG.MI,UCG,Financial Services,Italy,MIL,87697383424,STOXX 50,^STOXX50E,50,1.7
ENEL,ENEL.MI,ENEL,Utilities,Italy,MIL,81602371584,STOXX 50,^STOXX50E,50,1.59
BANCO BILBAO VIZCAYA ARGENTARIA,BBVA.MC,BBVA,Financial Services,Spain,MCE,75008753664,STOXX 50,^STOXX50E,50,1.46
VINCI,DG.PA,DG,Industrials,France,PAR,71453163520,STOXX 50,^STOXX50E,50,1.39
Mercedes-Benz Group AG        N,MBG.DE,MBG,Consumer Cyclical,Germany,GER,49560670208,STOXX 50,^STOXX50E,50,0.96
ING GROEP N.V.,INGA.AS,INGA,Financial Services,Netherlands,AMS,55454965760,STOXX 50,^STOXX50E,50,1.08
VOLKSWAGEN AG                 V,VOW3.DE,VOW3,Consumer Cyclical,Germany,GER,47167811584,STOXX 50,^STOXX50E,50,0.92
BAYERISCHE MOTOREN WERKE AG   S,BMW.DE,BMW,Consumer Cyclical,Germany,GER,47901380608,STOXX 50,^STOXX50E,50,0.93
ADYEN,ADYEN.AS,ADYEN,Technology,Netherlands,AMS,53137010688,STOXX 50,^STOXX50E,50,1.03
adidas AG                     N,ADS.DE,ADS,Consumer Cyclical,Germany,GER,38638002176,STOXX 50,^STOXX50E,50,0.75
SAINT GOBAIN,SGO.PA,SGO,Industrials,France,PAR,49911595008,STOXX 50,^STOXX50E,50,0.97
DEUTSCHE BOERSE AG            N,DB1.DE,DB1,Financial Services,Germany,GER,51696750592,STOXX 50,^STOXX50E,50,1.0
DANONE,BN.PA,BN,Consumer Defensive,France,PAR,48004292608,STOXX 50,^STOXX50E,50,0.93
INFINEON TECHNOLOGIES AG      N,IFX.DE,IFX,Technology,Germany,GER,46745550848,STOXX 50,^STOXX50E,50,0.91
